variant_id,entry_date,adjust_date,exit_date,near_expiry,far_expiry,entry_ts,reason,exit_ts,net_pnl,active_legs
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,625.6344849525844,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,625.6344849525844,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2007.5066452852095,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2007.5066452852095,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2007.5066452852095,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2771.6006633514853,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2771.6006633514853,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 09:30:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2771.6006633514853,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,73.99625585062586,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,73.99625585062586,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,73.99625585062586,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1407.0964575832763,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1407.0964575832763,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1407.0964575832763,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1862.301404516376,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1862.301404516376,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1862.301404516376,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,224.2796547411192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,224.2796547411192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,224.2796547411192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1719.9530518070192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1719.9530518070192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1719.9530518070192,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2305.2165550067193,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2305.2165550067193,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2305.2165550067193,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,626.7284611268506,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,626.7284611268506,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,626.7284611268506,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2707.66536139245,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2707.66536139245,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2707.66536139245,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3634.3325747919753,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3634.3325747919753,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 10:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3634.3325747919753,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-598.5251062092591,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-598.5251062092591,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-598.5251062092591,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,734.5750955233914,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,734.5750955233914,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,734.5750955233914,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1189.780042456491,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1189.780042456491,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1189.780042456491,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-457.30279915765414,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-457.30279915765414,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-457.30279915765414,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1412.2889471747203,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1412.2889471747203,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1412.2889471747203,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2160.1256457076706,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2160.1256457076706,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2160.1256457076706,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,173.4113159595995,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,173.4113159595995,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,173.4113159595995,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2254.3482162251994,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2254.3482162251994,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2254.3482162251994,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3181.015429624725,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3181.015429624725,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 11:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,3181.015429624725,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,64.25727475728968,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,64.25727475728968,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,64.25727475728968,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,438.17562402376484,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,438.17562402376484,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,438.17562402376484,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,600.748819357015,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,600.748819357015,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,600.748819357015,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1021.2888098486119,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1021.2888098486119,6
13:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1021.2888098486119,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1590.2949935149873,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1590.2949935149873,6
13:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1590.2949935149873,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1980.4706623147868,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1980.4706623147868,6
13:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1980.4706623147868,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1266.3422131402544,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1266.3422131402544,6
13:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1266.3422131402544,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1558.973964740105,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1558.973964740105,6
13:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1558.973964740105,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2095.46550933983,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2095.46550933983,6
13:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 13:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,2095.46550933983,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-43.06415010264482,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-43.06415010264482,6
14:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,-43.06415010264482,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,656.00058983033,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,656.00058983033,6
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,656.00058983033,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,948.6323414301801,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,948.6323414301801,6
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,948.6323414301801,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,331.6009012824577,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,331.6009012824577,6
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,331.6009012824577,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1339.5547123486083,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1339.5547123486083,6
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1339.5547123486083,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1941.0755350816328,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1941.0755350816328,6
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1941.0755350816328,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,847.8125961534099,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,847.8125961534099,6
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,847.8125961534099,6
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2026-05-13,2026-05-14,2026-05-18,2026-05-19,2026-05-26,2026-05-13 14:00:00,PRE_EXPIRY_EXIT,2026-05-18 15:15:00,1790.7371290862595,6
